address,business_status,category,city,country,country_code,google_id,latitude,logo,longitude,name,owner_title,phone,photo,place_id,postal_code,rating,reviews,state,street,subtypes,type,verified,website,working_hours
"63732 Bucerías, Nay.",OPERATIONAL,,Bucerías,Mexico,MX,0x8421410067076293:0x40b579b43ea395fd,20.7506758,,-105.3338983,Alma & Arena,Alma & Arena,+52 322 244 5689,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGsfkomFtqsqh1V0wyO6NOpOp55MGWzqw8WvRLgXao1AEHf6OAJVPdDd78yKEEXn2_Z7N6kh3hildN5W3hXsUwEbqHA7MX6Fy5paJlWetPThpPYJq6eGRhFJYYoS8hgbO2cfg4VXFNAaDR=w800-h500-k-no,ChIJk2IHZwBBIYQR_ZWjPrR5tUA,63732,5.0,1.0,Nayarit,,,,False,,"{""domingo"": [""10a.m.-5p.m.""], ""jueves"": [""10a.m.-5p.m.""], ""lunes"": [""10a.m.-5p.m.""], ""martes"": [""10a.m.-5p.m.""], ""miércoles"": [""10a.m.-5p.m.""], ""sábado"": [""10a.m.-5p.m.""], ""viernes"": [""10a.m.-5p.m.""]}"
"Las Palmas 7-Local A, Centro, 63732 Bucerías, Nay.",OPERATIONAL,Beauty salon,Bucerías,Mexico,MX,0x8421418bb633112b:0x9cffeea4ff67929b,20.750642199999998,https://lh4.googleusercontent.com/-vEv4dPAPoIs/AAAAAAAAAAI/AAAAAAAAAAA/zyPogDi-2-g/s44-p-k-no-ns-nd/photo.jpg,-105.3267597,Flora Salón and Spa,Flora Salón and Spa,+52 322 140 8745,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3SKNzhAdeQfa7j_yoQ2eM-3Laiu0pRw35C3XKvQTk5f8YF0vFjpJINbiIXPznLgR9DsZF-Rxz5TT5NmPqWQTWFa7rHZ4EoUnqKdWEHt0QllEp-hFxAO8MQDjLHs0ptC38-2q3=w800-h500-k-no,ChIJKxEztotBIYQRm5Jn_6Tu_5w,63732,4.9,37.0,Nayarit,Las Palmas 7-Local A,"Centro de estética, Barbería, Esteticista facial, Peluquería, Salón de manicura y pedicura, Spa, Depilación con cera",Centro de estética,True,https://florasalonandspa.com/,"{""domingo"": [""9a.m.-2p.m.""], ""jueves"": [""9a.m.-5p.m.""], ""lunes"": [""9a.m.-5p.m.""], ""martes"": [""9a.m.-5p.m.""], ""miércoles"": [""9a.m.-5p.m.""], ""sábado"": [""9a.m.-3p.m.""], ""viernes"": [""9a.m.-5p.m.""]}"
"Lotus flower spa Francisco I. Madero #59, 1 norte 63732, zona dorada, Bucerías, Nay.",OPERATIONAL,Spa,Bucerías,Mexico,MX,0x842140955efcfd01:0x7890f8e87d632fe6,20.7551328,https://lh3.googleusercontent.com/-IQDy29w99cY/AAAAAAAAAAI/AAAAAAAAAAA/NYWN1qZLwW0/s44-p-k-no-ns-nd/photo.jpg,-105.3370705,Lotus Flower Spa,Lotus Flower Spa,+52 322 126 0350,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqh2_ZuBhDpQblmYBdmy9sDho6JiYwxMaadUR8ckvi38Ts67KwC0KcsEF1ks4Jf5LZZIgQxKU-dsPGIWP7fKnKEAmcMXNsAUysxu42SDcxjmojDF0BJ-bxPmP1jz376U5Z1-Sq0iA=w800-h500-k-no,ChIJAf38XpVAIYQR5i9jfej4kHg,63732,5.0,4.0,Nay.,"Lotus flower spa Francisco I. Madero #59, 1 norte 63732",Spa,Spa,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-5p.m.""], ""lunes"": [""10a.m.-5p.m.""], ""martes"": [""10a.m.-5p.m.""], ""miércoles"": [""10a.m.-5p.m.""], ""sábado"": [""10a.m.-4p.m.""], ""viernes"": [""10a.m.-5p.m.""]}"
"Av. Héroes de Nacozari 93, 63732 Bucerías, Nay.",OPERATIONAL,Spa,Bucerías,Mexico,MX,0x842141a29f2e8705:0x5249951c3e677c04,20.7536639,https://lh5.googleusercontent.com/-sYQRxsqeU5M/AAAAAAAAAAI/AAAAAAAAAAA/3WDZdLrQwhY/s44-p-k-no-ns-nd/photo.jpg,-105.3311616,Antares clínica,Antares clínica,+52 322 111 6580,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrPuXJI4nsI3x2ypL6tpNwItnNbCM-lt8Z-g6AiZJ0c6VD9lGgm2_815V-0mZnUvSzsdwC9SQG8nCI4QrKYONob9a_ciHAcPU3wRRGkjZ9DFQN5J8Q0uUWcsN9H_haNvSKSUtxfMHs_bAI=w800-h500-k-no,ChIJBYcun6JBIYQRBHxnPhyVSVI,63732,4.9,11.0,Nayarit,Av. Héroes de Nacozari 93,Spa,Spa,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-6p.m.""]}"
"63732 Bucerías, Nay.",OPERATIONAL,,Bucerías,Mexico,MX,0x8421419e42e8b731:0x6580a2cb8ed20944,20.7522386,https://lh6.googleusercontent.com/-9DkQu4GM3oc/AAAAAAAAAAI/AAAAAAAAAAA/1-hKwZIWxGQ/s44-p-k-no-ns-nd/photo.jpg,-105.335428,ISABELLA MASSAGE,ISABELLA MASSAGE,+52 322 889 1171,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_-ywZUpsIFgwEdcH5-NFng&cb_client=search.gws-prod.gps&w=800&h=500&yaw=110.39392&pitch=0&thumbfov=100,ChIJMbfoQp5BIYQRRAnSjsuigGU,63732,5.0,1.0,Nayarit,,,,True,https://www.facebook.com/share/17XFpiGruf/,"{""domingo"": [""9a.m.-5a.m.""], ""jueves"": [""9a.m.-5a.m.""], ""lunes"": [""9a.m.-5a.m.""], ""martes"": [""9a.m.-5a.m.""], ""miércoles"": [""9a.m.-5a.m.""], ""sábado"": [""9a.m.-5a.m.""], ""viernes"": [""9a.m.-5a.m.""]}"
"Carretera Punta Mita KM 0.2, 63734 Cruz de Huanacaxtle, Nay.",OPERATIONAL,hoteles,Cruz de Huanacaxtle,Mexico,MX,0x8421415a3efc5aad:0xde862ae07d9e0f7f,20.7682088,https://lh3.googleusercontent.com/-xV-V46kDwyo/AAAAAAAAAAI/AAAAAAAAAAA/xaLH-9-XBqQ/s44-p-k-no-ns-nd/photo.jpg,-105.38022079999999,"Delta Hotels Riviera Nayarit, An All-Inclusive Resort","Delta Hotels Riviera Nayarit, An All-Inclusive Resort",+52 329 689 0447,https://lh3.googleusercontent.com/gps-cs-s/AHVAweok2NyeWevDjiDeFf8I1yf9SSdUxHa0GLTMZL-evksUbi1NJxLf2vwOl1-kahbYI6csWT8S16kz3ZllCEvVOBju-G9XxISR4weWtgP8sDzjV32b-prvXyi17JQ149yrQY5hHaSRhK_lATuM=w800-h500-k-no,ChIJrVr8PlpBIYQRfw-efeAqht4,63734,4.3,1686.0,Nayarit,Carretera Punta Mita KM 0.2,Hotel,Hotel,True,https://www.marriott.com/en-us/hotels/pvrde-delta-hotels-riviera-nayarit-an-all-inclusive-resort/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0,
"BAHIA DE BANDE, Marina Riviera Nayarit Marina Rivierta, 63734 Cruz de Huanacaxtle, Nay.",OPERATIONAL,Mercado,Cruz de Huanacaxtle,Mexico,MX,0x8421406a1afffb61:0x86e6738d74cd9335,20.7468833,https://lh6.googleusercontent.com/-Hzl6vawd8PA/AAAAAAAAAAI/AAAAAAAAAAA/cvQGZtSTjxk/s44-p-k-no-ns-nd/photo.jpg,-105.3800861,La Cruz Market,La Cruz Market,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmh68AyPwNF7VPjwj_LxC-QX0bOldrAh5b7oP9-84ZPqrD1w4iACVrwyDFPBYk5j3qURa2OzB03ebkcwPIL8Coha8hIZzph8iao97x1HD5GJodCiTnTcvpEtuuLihyF5BEKnI=w800-h500-k-no,ChIJYfv_GmpAIYQRNZPNdI1z5oY,63734,4.5,323.0,Nay.,"BAHIA DE BANDE, Marina Riviera Nayarit Marina Rivierta","Mercado, Tienda de artesanías, Comercio",Mercado,True,http://lacruzmarket.com/,"{""domingo"": [""9a.m.-2p.m.""], ""jueves"": [""Cerrado""], ""lunes"": [""Cerrado""], ""martes"": [""Cerrado""], ""miércoles"": [""Cerrado""], ""sábado"": [""Cerrado""], ""viernes"": [""Cerrado""]}"
"Ricardo Flores Magón 12, col.loma bonita, 63732 Bucerías, Nay.",OPERATIONAL,Centro de estética,Bucerías,Mexico,MX,0x842141c9d013ba97:0xf85f77b9b65d699d,20.7607222,https://lh6.googleusercontent.com/-cwRYLGtmjkk/AAAAAAAAAAI/AAAAAAAAAAA/d6nJTKklI7Y/s44-p-k-no-ns-nd/photo.jpg,-105.3390635,"Chelito,s beauty salón & spa","Chelito,s beauty salón & spa",+52 322 199 5998,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HS0nR_MLDHjM4u5IbrO3rw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=291.4408&pitch=0&thumbfov=100,ChIJl7oT0MlBIYQRnWldtrl3X_g,63732,5.0,2.0,Nayarit,Ricardo Flores Magón 12,"Centro de estética, Estilista",Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-6:30p.m.""], ""lunes"": [""11a.m.-12a.m.""], ""martes"": [""12-6:30a.m."", ""11a.m.-12a.m.""], ""miércoles"": [""12-6:30a.m."", ""11a.m.-6:30p.m.""], ""sábado"": [""10a.m.-7:30p.m.""], ""viernes"": [""11a.m.-6:30p.m.""]}"
"Lázaro Cárdenas 113 Sur-Local 1. Pavilion, Colonia Dorada, 63732 Bucerías, Nay.",OPERATIONAL,Medical spa,Bucerías,Mexico,MX,0x8421415399ae72f3:0x8697424a5dc2c9af,20.7496603,https://lh3.googleusercontent.com/-PekwajnIphc/AAAAAAAAAAI/AAAAAAAAAAA/t4_MAXD9G-Q/s44-p-k-no-ns-nd/photo.jpg,-105.3308818,"Aslon Antiaging Clinic (Botox®️, Dermal Fillers, Sculptra, HArmonyCa, Morpheus8 Max)",Aslon Antiaging Clinic,+52 322 400 2036,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFZwhtN7CPDhbvz2eeIb6rJWposRBsHcR8j6zULcNOmg54yVgqzhTdE_Hvn4Bvggn7NK4E99HZQydAag8qNQlk96DjcHkcmLdF8NI277X4EJmn9j0SGUBivsdVXOd1QySXo2nGYQ=w800-h500-k-no,ChIJ83KumVNBIYQRr8nCXUpCl4Y,63732,5.0,127.0,Nayarit,Lázaro Cárdenas 113 Sur-Local 1. Pavilion,Spa terapéutico,Spa terapéutico,True,http://www.aslon.com.mx/,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-5p.m.""], ""lunes"": [""Cerrado""], ""martes"": [""9a.m.-5p.m.""], ""miércoles"": [""9a.m.-5p.m.""], ""sábado"": [""10a.m.-2p.m.""], ""viernes"": [""10a.m.-5p.m.""]}"
"Playa Destiladera 100, Sin Nombre Loc, 63732 Bucerías, Nay.",OPERATIONAL,,Bucerías,Mexico,MX,0x8421410068e0efe3:0xc4e9fd17a8f0403c,20.760568199999998,,-105.35047159999999,Masaha Massage,Masaha Massage,+52 322 120 6820,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogNFhs5R4cxJHbyA7u7NHz8G5SJgXERnNxilo49ivCEmUMfhuEK2XIC_rlp71Ud-mkyY8Ov3c9NFtR09u1jkeaCBucETWHgKGUATHseEtp7sGHIPoKK4RttyZFNHlVPMQ7j3kn7R1SBWo=w800-h500-k-no,ChIJ4-_gaABBIYQRPEDwqBf96cQ,63732,,,Nayarit,Playa Destiladera 100,,,False,,"{""domingo"": [""Cerrado""], ""jueves"": [""12-7a.m."", ""9a.m.-12a.m.""], ""lunes"": [""9a.m.-12a.m.""], ""martes"": [""12-7a.m."", ""9a.m.-12a.m.""], ""miércoles"": [""12-7a.m."", ""9a.m.-12a.m.""], ""sábado"": [""12-7a.m.""], ""viernes"": [""12-7a.m."", ""9a.m.-12a.m.""]}"
"Av. Héroes de Nacozari 600, Centro, 63732 Bucerías, Nay.",OPERATIONAL,Spa y gimnasio,Bucerías,Mexico,MX,0x842140cb4d092ca5:0x6feac9d83fd57531,20.7519571,https://lh4.googleusercontent.com/-yEGzp46PpNo/AAAAAAAAAAI/AAAAAAAAAAA/o2Ahyru8bxU/s44-p-k-no-ns-nd/photo.jpg,-105.3276253,Fer Diaz Skin Care,Fer Diaz Skin Care,+52 322 289 7939,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_KECaPu_DOcoSqwd1ya5-XcNnK2B5H-U_fTCcwEyXVdToVHcBbHoKgGU34sbVxBrJnFE-bowjACPdSW-x6UufcJahYJjeymhXn-74syo6vSe6RmgW-fy6h-l-8gKEFkUVsis=w800-h500-k-no,ChIJpSwJTctAIYQRMXXVP9jJ6m8,63732,4.6,23.0,Nayarit,Av. Héroes de Nacozari 600,Spa y gimnasio,Spa y gimnasio,True,http://facebook.com/ferdiazskincare,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7:30p.m.""], ""lunes"": [""10a.m.-7:30p.m.""], ""martes"": [""10a.m.-7:30p.m.""], ""miércoles"": [""10a.m.-7:30p.m.""], ""sábado"": [""10a.m.-6p.m.""], ""viernes"": [""10a.m.-7:30p.m.""]}"
"Av. El Anclote # 10, Nvo, 63734 Corral del Risco, Nay.",OPERATIONAL,Spa,Corral del Risco,Mexico,MX,0x84211348a7ef4f47:0xe26d2f55750ad1db,20.771715399999998,https://lh5.googleusercontent.com/-l_1DzJdEy7k/AAAAAAAAAAI/AAAAAAAAAAA/RZQMuE8XnYU/s44-p-k-no-ns-nd/photo.jpg,-105.5188769,Punta Mita The Spa massage,Punta Mita The Spa massage,+52 322 779 8917,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFKQmYTEDvYNgqqkIsxGa1UDsrjKZXBUEuUlMTpmnwEFuvzmfA-WxEkDXQLWZH-Q7t9HSt1ojPc4CjaO5T97VIhKMiaAIP-bNKMzqxiltlF6I7JptVbTuncPNpmq1AUvYVzmuSWg=w800-h500-k-no,ChIJR0_vp0gTIYQR29EKdVUvbeI,63734,4.7,46.0,Nayarit,Av. El Anclote # 10,Spa,Spa,True,https://thespamita.com/eng/Welcome-to-The-Spa-Mita.html,"{""domingo"": [""10a.m.-7p.m.""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Cuauhtémoc 15, Flamingos, 63732 Bucerías, Nay.",OPERATIONAL,Spa,Bucerías,Mexico,MX,0x8421414e0a15c835:0x73e3160d693c2aa9,20.7569861,,-105.341152,Oceanspa,Oceanspa,+52 322 122 9503,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HeF_6hLt8f2zJ39EYkn5jg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=112.86512&pitch=0&thumbfov=100,ChIJNcgVCk5BIYQRqSo8aQ0W43M,63732,4.7,6.0,Nayarit,Cuauhtémoc 15,Spa,Spa,False,,"{""domingo"": [""9a.m.-5p.m.""], ""jueves"": [""9a.m.-5p.m.""], ""lunes"": [""9a.m.-5p.m.""], ""martes"": [""9a.m.-5p.m.""], ""miércoles"": [""9a.m.-5p.m.""], ""sábado"": [""9a.m.-5p.m.""], ""viernes"": [""9a.m.-5p.m.""]}"
"Playa Destiladeras, Carretera Punta De Mita Km 8.3, 63734 Punta de Mita, Nay.",OPERATIONAL,hoteles,Punta de Mita,Mexico,MX,0x84216a958e37c8e7:0x2dda4f118f6c1066,20.7466652,https://lh5.googleusercontent.com/-5xQ3OGoYN1I/AAAAAAAAAAI/AAAAAAAAAAA/bK3_olrZJ5w/s44-p-k-no-ns-nd/photo.jpg,-105.42618519999999,Armony Marival Resort & Spa Punta de Mita - MGallery collection,Armony Marival Resort & Spa Punta de Mita - MGallery collection,+1 833-531-2146,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSHsHgfZR7uiNQ5AftB7Swn-ddACid5vJTMqocgg770FbDK46uN7sMB0ZxYlzz2_bRGzvfiAYCONPtVsdkcPLDe8NjmEuxpz55fYZF3Ad_C3JmEjPnYPtGxGP58qBexOO-7lBk=w800-h500-k-no,ChIJ58g3jpVqIYQRZhBsjxFP2i0,63734,4.4,2477.0,Nay.,"Playa Destiladeras, Carretera Punta De Mita Km 8.3","Complejo hotelero, Coctelería, Balneario, Hotel, Restaurante",Complejo hotelero,True,https://all.accor.com/lien_externe.svlt%3Fgoto%3Dfiche_hotel%26code_hotel%3DC2A2%26merchantid%3Dseo-maps-Mexico-C2A2%26sourceid%3Daw-cen%26utm_medium%3Dseo%2520maps%26utm_source%3Dgoogle%2520Maps%26utm_campaign%3Dseo%2520maps,
"Club de Playa Alamar, Carretera a Punta de Mita KM 2.8, 63734 Cruz de Huanacaxtle, Nay.",OPERATIONAL,restaurantes,Cruz de Huanacaxtle,Mexico,MX,0x842141d57875ec07:0xf647aa415387c52a,20.7451848,https://lh5.googleusercontent.com/-Jz1Yi54hdpI/AAAAAAAAAAI/AAAAAAAAAAA/OENibb6gjwc/s44-p-k-no-ns-nd/photo.jpg,-105.38581029999999,Sabbia Beach Lounge,Sabbia Beach Lounge,+52 322 158 9452,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertc0F3g8tNY14L4wKLIaJ_KZlZ0SJPLw5CCChX1GYbV7FWddvcdHinfT2t_yh5MU0IZ25T3vCdxF35PkbV8D7A4w2jal2gCaxWw63Vk8otyOy2jGlYkco9TFnHYe58q611k80z7SWAKA4Y=w800-h500-k-no,ChIJB-x1eNVBIYQRKsWHU0GqR_Y,63734,4.8,458.0,Nay.,"Club de Playa Alamar, Carretera a Punta de Mita KM 2.8",Restaurante,Restaurante,True,https://sabbiabeachlounge.com/,"{""domingo"": [""10:30a.m.-6:30p.m.""], ""jueves"": [""10:30a.m.-6:30p.m.""], ""lunes"": [""10:30a.m.-6:30p.m.""], ""martes"": [""10:30a.m.-6:30p.m.""], ""miércoles"": [""10:30a.m.-6:30p.m.""], ""sábado"": [""10:30a.m.-6:30p.m.""], ""viernes"": [""10:30a.m.-6:30p.m.""]}"
"Las Palmas 7, 63727 Corral del Risco, Nay.",OPERATIONAL,Spa,Corral del Risco,Mexico,MX,0x8421418545609abb:0xbd8eeba41b1594da,20.777528399999998,https://lh4.googleusercontent.com/-Jh3aQXwo6Do/AAAAAAAAAAI/AAAAAAAAAAA/rf3nuq7175s/s44-p-k-no-ns-nd/photo.jpg,-105.5111419,SPA Y SALÓN DE BELLEZA ELIZABETH Punta de Mita,SPA Y SALÓN DE BELLEZA ELIZABETH Punta de Mita,+52 322 210 5913,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqchW2AfxwEdB2yH0UulcXcZffki8dArJZs_6wQ0rK9aNN3ufxp0YgVCOJFDa5Tv-b-BVxqUZErv4Tr8mbksRIVqv73ndrtn6Nwn4eP5pPco9Xn-_OguGLl3NcyiMzpw2xQW5E=w800-h500-k-no,ChIJu5pgRYVBIYQR2pQVG6Trjr0,63727,4.9,33.0,Nayarit,Las Palmas 7,Spa,Spa,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9:30a.m.-7:30p.m.""], ""lunes"": [""9:30a.m.-7:30p.m.""], ""martes"": [""9:30a.m.-7:30p.m.""], ""miércoles"": [""9:30a.m.-7:30p.m.""], ""sábado"": [""9:30a.m.-7:30p.m.""], ""viernes"": [""9:30a.m.-7:30p.m.""]}"
"Av. Las palmas, numero 84, Sin nombre, Bucerias. Nay,, 63732 nayarit, Nay.",OPERATIONAL,Spa,nayarit,Mexico,MX,0x842140c426ef31ff:0x73f4564aa49ceea1,20.748334999999997,,-105.328711,Spa Colibri Lina Luna,Spa Colibri Lina Luna,+52 322 779 9237,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohfTKQa1zx9a57qM4BJTaeKa1zC6Kq-AffyIU8bvxJUZfN_0aZqw2LwQJlysatrKcPJ9SexLYGHyRiP_zF3c-ieXH1TpjGyuD7sw_LcJRlUxII_f7dPl1w13I22e0gN76T_BP3r4qUmrjH=w800-h500-k-no,ChIJ_zHvJsRAIYQRoe6cpEpW9HM,63732,4.0,18.0,Nay.,"Av. Las palmas, numero 84, Sin nombre, Bucerias. Nay,","Spa, Salón de manicura y pedicura",Spa,False,https://business.google.com/b/117168552893196723534/edit/l/06119754760679069488?pageId=117168552893196723534,"{""domingo"": [""8:30a.m.-5p.m.""], ""jueves"": [""8:30a.m.-5p.m.""], ""lunes"": [""8:30a.m.-5p.m.""], ""martes"": [""8:30a.m.-5p.m.""], ""miércoles"": [""8:30a.m.-5p.m.""], ""sábado"": [""8:30a.m.-5p.m.""], ""viernes"": [""8:30a.m.-5p.m.""]}"
"Matamoros 79, Centro, 63732 Bucerías, Nay.",OPERATIONAL,Spa terapéutico,Bucerías,Mexico,MX,0x842141c249a78319:0x6a53fdccde24982a,20.7588237,https://lh6.googleusercontent.com/-HigWojGZths/AAAAAAAAAAI/AAAAAAAAAAA/wou2zI5w9lU/s44-p-k-no-ns-nd/photo.jpg,-105.3328883,BAHÍA CLUB,BAHÍA CLUB,+52 322 377 1777,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKMQEFf3t7wdpo1kiV8lrdsw86p_BfGfxJ-F-2vvNuzv2tUo_8czH4bJ6BTR2Hg4lWa_91s3sU_U5Pw-xQPrhMGXEGRYDUqKZ1KklzKV30Kt4NXOuIaZmFcvSJAgtV00FWUk-t=w800-h500-k-no,ChIJGYOnScJBIYQRKpgk3sz9U2o,63732,5.0,1.0,Nayarit,Matamoros 79,"Spa terapéutico, Spa y gimnasio",Spa terapéutico,True,https://sites.google.com/view/bahaclubspa/inicio?authuser=3,"{""domingo"": [""9a.m.-9p.m.""], ""jueves"": [""9a.m.-9p.m.""], ""lunes"": [""9a.m.-9p.m.""], ""martes"": [""9a.m.-9p.m.""], ""miércoles"": [""9a.m.-9p.m.""], ""sábado"": [""9a.m.-9p.m.""], ""viernes"": [""9a.m.-9p.m.""]}"
"Venustiano Carranza 182, 63732 Bucerías, Nay.",OPERATIONAL,Spa,Bucerías,Mexico,MX,0x842141abb7f57347:0x8687b9a7ea20c068,20.7571487,https://lh3.googleusercontent.com/-Md9kRdEqqTI/AAAAAAAAAAI/AAAAAAAAAAA/Znp9e6NU5YQ/s44-p-k-no-ns-nd/photo.jpg,-105.3399395,Orquídea Spa,Orquídea Spa,+52 322 277 3581,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M27lkc-CqwQe3t1FUaNQ_g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=319.0977&pitch=0&thumbfov=100,ChIJR3P1t6tBIYQRaMAg6qe5h4Y,63732,3.0,1.0,Nayarit,Venustiano Carranza 182,Spa,Spa,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Marlin 36, Los Amores, 63732 Cruz de Huanacaxtle, Nay.",OPERATIONAL,hoteles,Cruz de Huanacaxtle,Mexico,MX,0x84214040110aaa95:0x8d88047655e437f4,20.7484637,https://lh6.googleusercontent.com/-GloXn00R024/AAAAAAAAAAI/AAAAAAAAAAA/i20GklRxYL0/s44-p-k-no-ns-nd/photo.jpg,-105.38247589999999,"La Cruz Inn with Restaurant, Bar and Rooftop Lounge","La Cruz Inn with Restaurant, Bar and Rooftop Lounge",+52 329 295 5849,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxNSqKFqKRY1so7X9G3FK1RkbGHOn3AP-gx4FXnswGMpjfCqevo-T_880avQ3ksyyXWysMSqfVzyR-STAX_tjF_Sv8WP6VOrcN9JaNEREedy20ef_DYQe927WXAJMVWEzBGF21Zg=w800-h500-k-no,ChIJlaoKEUBAIYQR9DfkVXYEiI0,63732,4.6,330.0,Nayarit,Marlin 36,"Hotel, Bar restaurante, Restaurante",Hotel,True,https://lacruzinn.co/,
"Carr. Federal la Cruz de Huanacaxtle - Punta de Mita, Punta Burros, 63734 Corral del Risco, Nay.",OPERATIONAL,Retreat center,Corral del Risco,Mexico,MX,0x84216ada442253d1:0xccdea224de8a28eb,20.7501845,https://lh3.googleusercontent.com/-wmZTU2oo8rw/AAAAAAAAAAI/AAAAAAAAAAA/8LBdPRDrdTY/s44-p-k-no-ns-nd/photo.jpg,-105.44833849999999,Villa Ananda – Luxury Ayurveda Detox & Pain Management Spa in Mexico,Villa Ananda – Luxury Ayurveda Detox & Pain Management Spa in Mexico,+1 503-922-1712,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerghrufI3GdTHKjaYAA1WjU-_UtpN08NZTttNSiFtZgXGg2IU_Z4fdU5bdJX5c2oxWOW3-sQPDDrPJJtuFoFoVPPfNmUtB4hJ8JogdBYZaqB9IrQcEKu85fgGd4xIUHxtVyWEPc=w800-h500-k-no,ChIJ0VMiRNpqIYQR6yiK3iSi3sw,63734,4.9,49.0,Nayarit,"Carr. Federal la Cruz de Huanacaxtle - Punta de Mita, Punta Burros","Centro de retiro, Spa terapéutico, Centro de retiro de yoga",Centro de retiro,True,https://www.villaananda.com/,
"Av. Héroes de Nacozari 21, entre Ricardo Flores Magón y Esteban baca calderon, 63732 Bucerías, Nay.",OPERATIONAL,,Bucerías,Mexico,MX,0x8421419b7c3b72ed:0x44c20a3c79180f79,20.7578322,https://lh3.googleusercontent.com/-W7lXyOwq8Yk/AAAAAAAAAAI/AAAAAAAAAAA/TLDwkUtYMtQ/s44-p-k-no-ns-nd/photo.jpg,-105.3402467,Saro'n Beauty spa,Saro'n Beauty spa,+52 322 368 1299,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVfonoaL-OozvDa3y8FKZa5AcmeNSpMoVAg6q2f3HHD9wVL8OSNx5cv1h1ErzkuEHsjEL6rDwOcdC4vqdHiLI8bXFUnQyaqj8F1n9dDVhta4geQWkFqIICIGgnjvjiPmIdaRyBLg=w800-h500-k-no,ChIJ7XI7fJtBIYQReQ8YeTwKwkQ,63732,5.0,1.0,Nayarit,"Av. Héroes de Nacozari 21, entre Ricardo Flores Magón y Esteban baca calderon",,,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-5p.m.""], ""lunes"": [""10a.m.-5p.m.""], ""martes"": [""10a.m.-5p.m.""], ""miércoles"": [""10a.m.-5p.m.""], ""sábado"": [""10a.m.-5p.m.""], ""viernes"": [""10a.m.-5p.m.""]}"
